i,j,D_proc_raw,D_proc_phys,D_morph_total_um,D_over_sentinel_total,D_morph_DCT_8_16_um,D_over_sentinel_DCT_8_16,D_morph_DCT_16_32_um,D_over_sentinel_DCT_16_32,D_morph_DCT_32_64_um,D_over_sentinel_DCT_32_64,D_morph_DCT_64_inf_um,D_over_sentinel_DCT_64_inf,D_morph_desc,type_raw_D_morph_total_um,type_raw_D_morph_DCT_8_16_um,type_raw_D_morph_DCT_16_32_um,type_raw_D_morph_DCT_32_64_um,type_raw_D_morph_DCT_64_inf_um,type_raw_D_morph_desc,type_phys_D_morph_total_um,type_phys_D_morph_DCT_8_16_um,type_phys_D_morph_DCT_16_32_um,type_phys_D_morph_DCT_32_64_um,type_phys_D_morph_DCT_64_inf_um,type_phys_D_morph_desc
87,116,1.3092148065759395,1.059224405335896,2.509958756557721,8.736664970500566,1.5845772982223902,10.525057618065864,0.970332997803536,7.65929449315039,0.9557941304364534,10.926838700957154,1.0752630790125761,14.396583704421186,7.17533177855702,I,II,I,I,I,I,III,IV,III,III,III,III
88,111,1.6344426299316768,1.0958197150194555,1.854629118157461,6.455593426602197,1.56083667732057,10.367367991210406,0.730193535673181,5.763760831977787,0.3830563260612471,4.37918015497876,0.28380731590229663,3.7998661528177813,6.154592243553414,I,II,I,I,I,I,III,IV,III,III,III,III
97,98,1.0143559146130694,1.1542449172034417,0.585230348385222,2.0370699203931046,0.21975996069644463,1.4596865997441226,0.18228808582441805,1.4388855527765738,0.27035765917160626,3.090785389095774,0.39471858419413125,5.2848454001227445,58.34918612571066,I,I,I,I,I,II,III,III,III,III,III,IV
97,110,1.265135434231347,2.809568656528985,1.5703364096181849,5.4660273066113705,0.4229492071764338,2.8093074285748596,0.8453654578114969,6.672866954305242,0.9046475058468165,10.34211977541388,0.8213403124576126,10.996838623874273,76.67170318313512,I,I,I,I,I,II,III,III,III,III,III,IV
98,99,0.3155972015489016,0.5962584482948682,0.5637956767809206,1.9624601109409716,0.20910167213748726,1.3888922615197625,0.17663778424514512,1.394285066274798,0.289854590629146,3.3136783933694787,0.31622152332258946,4.233856549630484,58.17200016890194,I,I,I,I,I,II,I,I,I,I,I,II
98,100,2.0074193876697293,0.7497638633580286,0.5219096966193469,1.8166633823387157,0.20565759175081708,1.3660160379668824,0.181678903707876,1.4340769919617629,0.2553410830227168,2.9191127451712626,0.31830814624617376,4.261794123388277,58.3467015030916,III,III,III,III,III,IV,I,I,I,I,I,II
98,101,1.624120183517612,1.185704654593146,0.7774833689143076,2.706264274898332,0.49509600035004764,3.2885198696232196,0.1959456790843924,1.546691356642464,0.30834098528799736,3.525018729292304,0.4151000940266955,5.557731280847348,58.37118368194552,I,I,I,I,I,II,III,III,III,III,III,IV
98,105,0.7131018614286977,2.472527737350753,0.6527098523502609,2.2719525920616386,0.28853629694047833,1.9165118379574828,0.1997667801713627,1.5768531037740694,0.24033214585634474,2.7475274316949605,0.42451237770941863,5.683751352151679,58.34905489139587,I,I,I,I,I,II,III,III,III,III,III,IV
98,106,0.779817836676343,2.4172851307398884,0.8839303742333549,3.0767850335187026,0.5630978506210165,3.740200827718446,0.25813688059841333,2.0375957455038143,0.3826725334464223,4.374792557416412,0.3579496795350559,4.792550422292422,58.43232069981593,I,I,I,I,I,II,III,III,III,III,III,IV
98,107,1.534549037739839,2.419622731826818,0.6522722573908746,2.270429411434487,0.3430976290563699,2.278918370527654,0.24074731890411621,1.9003317604338186,0.2725993876441899,3.116413298549538,0.3270106979597641,4.378311668379973,57.45434286871712,I,I,I,I,I,II,III,III,III,III,III,IV
98,108,1.4443064681470328,2.418679342044095,1.8609664518418947,6.47765241903086,1.6363067163290086,10.868654050207077,0.36810066993953394,2.9055916273844846,0.3157678191049323,3.6099238491211993,0.5203956435634008,6.9675222633483616,58.72245900923722,I,II,I,I,I,II,III,IV,III,III,III,IV
98,193,1.4963905850778578,1.9682256478337006,0.6436793134269845,2.2405190902681933,0.2979393792006262,1.9789688621029715,0.17568017092803737,1.3867261742007435,0.2682100230260295,3.0662331628330466,0.4108199472601452,5.5004248482221,58.16803553254356,I,I,I,I,I,II,III,III,III,III,III,IV
98,194,1.63580744765913,1.9631156801634304,0.6922935296705564,2.4097354644472033,0.2888900191638631,1.9188613268628782,0.1887421683171295,1.489830659875541,0.26097659950573343,2.9835391500272843,0.4663509247893459,6.243923236469206,57.9297130697911,I,I,I,I,I,II,III,III,III,III,III,IV
99,108,1.4094039805200842,2.7289911355859955,1.806972705243846,6.289710974456606,1.6434979454300687,10.916419533606517,0.3538382957828922,2.7930120036012127,0.14365085875912684,1.6422467066189168,0.33368473705587015,4.46766967235971,6.835712427006649,I,II,I,I,I,I,III,IV,III,III,III,III
99,110,1.5549843182143075,3.3703343409943365,1.608322649084074,5.598249816975576,0.4217227506361518,2.8011610757481447,0.8456027839363137,6.674740280972484,0.9394290867913323,10.73975009416407,0.8384317016022367,11.225673426489623,76.47813544382791,I,I,I,I,I,II,III,III,III,III,III,IV
100,110,1.0525837552281263,3.3207123520595982,1.568715690826083,5.460385908297158,0.43969919626165604,2.920563976565109,0.8583940852447246,6.775708035231601,0.8990304262004575,10.277904144336329,0.7901347524396323,10.57903067937129,76.66165259184856,I,I,I,I,I,II,III,III,III,III,III,IV
101,108,1.534549037739839,3.1300336195818605,1.846800976358525,6.428345228973375,1.6945175657978373,11.255301356932529,0.3466400629151462,2.7361929677762515,0.18403016782585183,2.103871425769183,0.27882585443033,3.733169891734052,5.144568155742668,I,II,I,I,I,I,III,IV,III,III,III,III
101,110,1.2094177215159407,3.7359518700900067,1.6563335189449162,5.765366062938016,0.595472405857845,3.9552386549100444,0.8396046534897245,6.627394217710952,0.9406567149077296,10.753784595931211,0.8313146049903162,11.130383372263957,76.641927846711,I,I,I,I,I,II,III,III,III,III,III,IV
101,111,1.265135434231347,3.635569922330064,1.8463051032003792,6.42661919357966,1.5693461302686398,10.423889362983893,0.6856383013014173,5.412065422219321,0.35142258645194707,4.017536617723451,0.2804957450427968,3.7555278806289025,5.064293415379346,I,II,I,I,I,I,III,IV,III,III,III,III
103,110,1.7040546431761694,1.5032872946192364,1.7976990772247683,6.2574313280871,0.46849138216567887,3.1118070392606674,0.9338645526699489,7.371431912348005,1.082029856600377,12.369991963952732,0.9241596017636129,12.373475219898992,76.45033225112057,I,I,I,I,I,II,III,III,III,III,III,IV
105,108,2.1291588809254827,0.2925638857419963,1.823323444753597,6.346624631999145,1.6732196808613031,11.113836837434851,0.3312281659458564,2.6145396200563558,0.21102965302300783,2.4125351958882635,0.28066260282396605,3.757761921823308,6.314170427732227,III,IV,III,III,III,III,I,II,I,I,I,I
105,110,1.6236806908669728,0.7545354343189156,1.6319642997934911,5.680541679763411,0.47302002702548646,3.1418871420961074,0.8676494177177886,6.848764725258304,0.9105168072833077,10.409218858826904,0.8561401875224147,11.462770472602768,76.6540459848533,I,I,I,I,I,II,I,I,I,I,I,II
105,111,2.4826982301162217,0.522180064962436,1.823042810586312,6.345647800530324,1.5682366589046726,10.416520047492343,0.6268209516332105,4.947792431982818,0.4237479098990297,4.844374864721212,0.23425882160041064,3.136466600123947,6.210970077429705,III,IV,III,III,III,III,I,II,I,I,I,I
106,108,0.7018796942337019,0.026753134807629683,1.89751507172406,6.604870862844087,1.6900536691215717,11.22565132359462,0.39151933452347754,3.0904461557688245,0.2653926068819976,3.0340238713350427,0.33523498805423835,4.488425819107876,4.511086529819768,I,II,I,I,I,I,I,II,I,I,I,I
106,110,1.654067888425305,0.9495128989841369,1.6795795383031018,5.846280812034838,0.6380556604247472,4.23808456491027,0.8850552002795731,6.986156749260606,0.8436084366164088,9.644308350653759,0.8600159611844089,11.514662796475294,76.6820523295097,I,I,I,I,I,II,III,III,III,III,III,IV
106,111,1.3132789849357869,0.5229497367240353,1.8711783606519403,6.513198033375946,1.549107455998233,10.289460318059255,0.6974101313136746,5.504986010297106,0.40447364072599246,4.624027382323054,0.2634402214191983,3.5271732776834064,4.34857531332526,I,II,I,I,I,I,I,II,I,I,I,I
106,116,1.6130538847496165,0.6153353286618589,2.205613941186094,7.677301472808126,1.40768691636347,9.350118747469022,0.8120592683603605,6.40996554414155,0.9660833690288674,11.04446743174213,0.898866029326047,12.03482225218466,6.078962699584013,I,II,I,I,I,I,I,II,I,I,I,I
107,108,1.496449129107732,0.29428448288392667,1.8455004598592544,6.423818390867749,1.6503592652035208,10.9619936977906,0.42419190395642153,3.3483461052720256,0.19419238012830178,2.220047965400209,0.4267756974822489,5.7140547013463205,5.6147297769567315,I,II,I,I,I,I,I,II,I,I,I,I
107,110,0.9945932277519555,0.7857839993648954,1.6212064761069669,5.6430958448008575,0.5162785185753763,3.4292181019325056,0.9009303128126962,7.11146647517772,0.9524791136096661,10.88894073422584,0.7199122895758302,9.638829546939856,75.72330073075018,I,I,I,I,I,II,I,I,I,I,I,II
107,111,1.3132789849357869,0.5821838662111162,1.86093365984161,6.477538276629336,1.5262556505288993,10.137674368890739,0.7869201723612048,6.211530841843508,0.366550740506657,4.190484843638547,0.37995190605471996,5.087135907423057,5.384172745344715,I,II,I,I,I,I,I,II,I,I,I,I
108,193,1.3582150781472464,1.4169702073938115,1.8375217583901005,6.396046125107,1.6780530685346653,11.145941098810837,0.36422105734801513,2.874968021441947,0.15993788938916764,1.8284434522829,0.34397190775108955,4.605403513394591,6.055902039628686,I,II,I,I,I,I,III,IV,III,III,III,III
108,194,1.5104401415527708,1.4191219218502147,1.8339629030124436,6.3836584605560125,1.6682399659030505,11.08076064297217,0.36304472779530633,2.865682699304508,0.13850618165606093,1.5834316803663087,0.3681493798389015,4.92911313150324,6.145918526035494,I,II,I,I,I,I,III,IV,III,III,III,III
109,110,1.1522685027314643,0.10915300497079586,2.869042419843207,9.986563461584868,0.8271353822508835,5.493987302416642,1.4922407522799284,11.778957741583877,1.084572373495109,12.399058549652006,1.9253244974936217,25.77796618088418,76.69439283173632,I,I,I,I,I,II,I,I,I,I,I,II
109,111,2.5060012831308662,0.8228347249654451,3.0443775789901633,10.596870120614279,1.6386084100095895,10.883942328433976,1.2820248943250514,10.11962515488288,1.0557669455367837,12.06974886361226,1.792441103768683,23.998804468714706,6.863301960045886,III,IV,III,III,III,III,I,II,I,I,I,I
109,113,1.054947760259232,1.8053110398901895,3.348081059996658,11.65400126151297,1.3915523883938399,9.242950206867592,2.026503934924686,15.99614819268355,1.4700105466173135,16.80546847913623,1.4034716933160591,18.790934148101694,3.632950116606004,I,I,II,I,I,I,III,III,IV,III,III,III
110,111,1.8175907091661987,0.7276289156857478,2.364890897432349,8.231712735785628,1.5448712000751186,10.261322317012748,1.0740135692139412,8.477693982241236,0.9435555652291373,10.786924860002278,0.9413884564501203,12.604150534123848,76.66578291633239,III,IV,III,III,III,IV,I,II,I,I,I,II
110,112,1.9808875934150483,0.40310123020814975,1.613455150069175,5.616115027489667,0.41275748023871184,2.741612079558151,0.8846136679758427,6.982671527228412,0.9353998382203906,10.69368688052973,0.8247279866760263,11.042195835891158,76.42425303624383,III,III,III,III,III,IV,I,I,I,I,I,II
110,115,1.244827698753283,0.4850718563723048,1.671938313736987,5.819683235949539,0.5468178762758539,3.6320662051943877,0.9516088680995447,7.511496135416038,0.8810546544175349,10.072401356086814,0.8344990792311751,11.173019961260575,76.29936050133244,I,I,I,I,I,II,I,I,I,I,I,II
110,116,2.176224105587575,0.7609538056221776,2.526129043910022,8.7929505101353,1.346795781001672,8.945668482511088,1.0976365543776352,8.664161309010112,1.3981754363584111,15.9842344519864,0.979770522655387,13.118043961377195,76.51012308765156,III,III,III,III,III,IV,I,I,I,I,I,II
110,195,1.6551067368502925,1.9410767580309876,1.623824806082969,5.652209728334912,0.4255146726731293,2.8263477283445027,0.8466937013878615,6.6833514052442915,0.9456634205882973,10.811022303982156,0.8572811602744818,11.478046836173887,76.53701287820859,I,I,I,I,I,II,III,III,III,III,III,IV
111,193,1.6057552650767362,1.7864448881096604,1.8378874049779872,6.397318867827424,1.5635343328248765,10.38528632163731,0.6949228702890878,5.485352889799536,0.37913759936568364,4.334380450573791,0.27434280532621086,3.67314682115885,6.026407315601335,I,II,I,I,I,I,III,IV,III,III,III,III
111,194,1.4634783047979343,1.786400166536513,1.8230865551374664,6.345800066573232,1.5520281377311775,10.30886003024607,0.7019374745865574,5.540722458997796,0.3691395477630849,4.220080630448765,0.18613920813996315,2.492198181976557,6.108909966141298,I,II,I,I,I,I,III,IV,III,III,III,III
111,195,1.6057552650767362,1.7911962889278017,1.794712307863464,6.247034980662787,1.5190868149384504,10.090057627360641,0.701668312592543,5.538597836849331,0.3331159389728482,3.8082511892096202,0.1583282187776706,2.1198397851601354,6.023130975612289,I,II,I,I,I,I,III,IV,III,III,III,III
121,129,1.6341341218222587,2.1145041270076264,0.8552526910609005,2.976963747868771,0.39363497923242025,2.614596865394396,0.17696359242744247,1.3968568234160499,0.14155651201775515,1.6183036959871255,0.694088614614171,9.293079092564826,58.41600449380748,I,I,I,I,I,II,III,III,III,III,III,IV
122,166,2.643274401820359,0.1498175549227262,1.7065560099066355,5.940180520095987,1.41903772698228,9.425512946230263,0.4381115010702582,3.458220028721208,0.3685284535169859,4.213094473026813,0.5511412458290705,7.379171882125404,3.845740943797981,III,IV,III,III,III,III,I,II,I,I,I,I
122,167,0.6608186004550897,0.03745438873068153,3.7789316139971914,13.153705960971708,0.9332474305786463,6.198803295851347,0.4147330929668538,3.273683263661835,0.9136534403460899,10.445077505003628,3.5127922922575134,47.03240468199818,9.822857178689826,I,I,I,I,II,I,I,I,I,I,II,I
124,129,1.7595677680189743,0.39401259300960434,1.6930398295429687,5.893133396628443,0.30391790707317606,2.0186793580190687,0.36368675062812506,2.8707504873309033,0.6118440668036788,6.994729529306251,1.484043412336933,19.86970037725402,58.415572934053934,III,III,III,III,III,IV,I,I,I,I,I,II
124,149,2.643274401820359,0.22311303694098925,2.999789987343143,10.441669622182285,0.9968005557449953,6.6209349930139645,1.1493192482294374,9.072117106974673,1.5576073062437323,17.806892983309865,1.9496691964484547,26.103914781838693,42.62267591536736,III,III,III,III,III,IV,I,I,I,I,I,II
124,153,2.783540232674496,0.6054034495590015,9.387981147861048,32.677686764352664,1.2520990676545234,8.316675270669476,1.9492162851038277,15.38608044068354,2.365129344488163,27.038654069074024,8.743806596742159,117.06990226137613,298.3732347984509,IV,III,IV,III,IV,IV,II,I,II,I,II,II
124,154,2.165947291132825,0.5851929414986938,6.863360212139637,23.88998567751914,1.139142517111326,7.566396818404117,1.8454887794079873,14.567310477214528,2.994805043491112,34.23723855271783,5.7171354286598035,76.54612192561864,12.77654987089236,IV,III,IV,IV,IV,III,II,I,II,II,II,I
124,178,2.099076558483169,0.313116541585909,1.6975965491931215,5.908994427350111,0.2913604393545731,1.9352703180034336,0.42432017886895657,3.3493586394571073,0.5859511424055048,6.698716194022712,1.487891572536094,19.921222987391545,32.78129484811845,III,III,III,III,III,IV,I,I,I,I,I,II
124,179,1.7595677680189743,0.32026387595404493,1.6865801158305715,5.870648423772569,0.30096581961466495,1.9990710431522236,0.3907767791265179,3.0845848169545556,0.5820949942415518,6.654631900498889,1.4830940034711295,19.85698884230686,46.11977017078326,III,III,III,III,III,IV,I,I,I,I,I,II
124,182,3.383412452638107,0.26774357625019196,3.463913260816572,12.057190010617047,1.3555775695039993,9.003998757771472,1.9900452421445074,15.70836259179108,1.0851763088002715,12.405962864561651,1.990970828141904,26.656897962801203,93.90887535548542,III,III,IV,III,III,IV,I,I,II,I,I,II
125,129,1.6307659266565055,0.36582706802463305,0.6889618304321898,2.398138485033884,0.3359539519093179,2.2314687360655614,0.23283633151892486,1.8378866181456177,0.1345362663924274,1.5380467775291435,0.44929880407104816,6.015614194663078,57.64904012459553,I,I,I,I,I,II,I,I,I,I,I,II
125,149,3.304093002275449,0.2788912961762366,2.7814287046212316,9.681597623116263,0.9867211875507361,6.553985951703524,1.0873577654004911,8.583025995682517,1.4162314749572327,16.190654867288057,1.7538127174658789,23.481613087712653,42.13604409705784,III,III,III,III,III,IV,I,I,I,I,I,II
125,153,3.4173421296797897,0.6264109813663317,8.204729797769028,28.559025214780423,1.2423233453468043,8.251743101905998,1.8857223298162078,14.884892803878808,2.30196075466649,26.316497518862572,7.495819955241532,100.36074103651357,297.78857726238994,IV,III,IV,III,IV,IV,II,I,II,I,II,II
125,154,2.783540232674496,0.599985153333163,6.4571881527781665,22.476181887417766,1.1429410540446807,7.591627408374552,1.8178751442825463,14.349343074342615,2.803419341163837,32.04927711582912,5.333937742258436,71.41552860822891,15.647512752440427,IV,III,III,IV,IV,III,II,I,I,II,II,I
125,179,2.099076558483169,0.3157516151758517,0.6187691379176659,2.1538117460886594,0.3519377566615385,2.337636144977554,0.25253719014558607,1.993394756414736,0.14576595072481627,1.6664268810004286,0.29200846112299567,3.909670419277233,45.33067822128903,III,III,III,III,III,IV,I,I,I,I,I,II
125,182,3.92142969196611,0.31573335340611774,2.831612201168857,9.856276348509411,1.3654509574391744,9.069579639827406,1.9975802754989305,15.767840152183107,0.7326728577766628,8.37606957665575,0.754984602534342,10.108409037829233,93.23990397493881,III,III,IV,III,III,IV,I,I,II,I,I,II
126,129,1.854959553549262,0.3542685238567688,0.7775485063715007,2.706491005373102,0.2650962306930813,1.7608185511093772,0.20842546343803142,1.6452001611373157,0.18990240995941038,2.171004127847044,0.6252347238388355,8.37120162716122,48.704748643960706,III,III,III,III,III,IV,I,I,I,I,I,II
126,149,2.783540232674496,0.6581662009832344,3.0123160889542966,10.485270479318752,0.9717742541153439,6.454705635244756,1.079000548121202,8.517058551073072,1.4860368346029906,16.988684360274373,2.071947919352187,27.74109167734774,33.12836799422954,III,III,III,III,III,IV,I,I,I,I,I,II
126,153,2.643274401820359,0.3069620522239537,8.032847144828898,27.960736040085685,1.2523233986087146,8.31816531865958,1.854940437109083,14.641916854556138,2.370876741705917,27.10435951792424,7.291437204766525,97.62428199464327,288.7894761128373,IV,III,IV,III,IV,IV,II,I,II,I,II,II
